num=1; x=869; y=3048; width=8; height=30;
num=53; x=1187; y=2837; width=19; height=44;
num=54; x=776; y=2837; width=9; height=9;
num=55; x=1460; y=2836; width=29; height=44;
num=56; x=786; y=2832; width=5; height=15;
num=57; x=614; y=2830; width=30; height=39;
num=58; x=1585; y=2829; width=9; height=7;
num=59; x=1004; y=2828; width=16; height=18;
num=60; x=905; y=2828; width=11; height=25;
num=61; x=1047; y=2825; width=53; height=50;
num=62; x=1709; y=2820; width=6; height=18;
num=63; x=1664; y=2820; width=73; height=59;
num=64; x=973; y=2816; width=24; height=42;
num=65; x=999; y=2803; width=24; height=77;
num=66; x=558; y=2781; width=67; height=70;
num=67; x=1435; y=2710; width=15; height=8;
num=68; x=1477; y=2710; width=5; height=9;
num=69; x=1322; y=2708; width=6; height=6;
num=70; x=1228; y=2707; width=13; height=16;
num=71; x=1305; y=2704; width=4; height=4;
num=72; x=1389; y=2703; width=5; height=9;
num=73; x=1247; y=2700; width=22; height=16;
num=74; x=1321; y=2694; width=13; height=12;
num=75; x=1001; y=2693; width=51; height=24;
num=76; x=1099; y=2687; width=5; height=9;
num=77; x=536; y=2686; width=5; height=5;
num=78; x=1290; y=2686; width=26; height=35;
num=79; x=1322; y=2684; width=18; height=21;
num=80; x=1370; y=2682; width=39; height=47;
num=81; x=1212; y=2682; width=52; height=41;
num=82; x=1430; y=2677; width=26; height=44;
num=83; x=1142; y=2674; width=40; height=46;
num=84; x=835; y=2672; width=12; height=17;
num=85; x=853; y=2671; width=8; height=17;
num=86; x=1318; y=2670; width=35; height=59;
num=87; x=720; y=2670; width=40; height=24;
num=88; x=1221; y=2667; width=29; height=21;
num=89; x=1050; y=2666; width=28; height=51;
num=90; x=893; y=2666; width=28; height=26;
num=91; x=933; y=2665; width=19; height=11;
num=92; x=477; y=2665; width=49; height=41;
num=93; x=525; y=2663; width=50; height=38;
num=94; x=625; y=2661; width=5; height=5;
num=95; x=1066; y=2659; width=49; height=59;
num=96; x=793; y=2658; width=26; height=35;
num=97; x=990; y=2655; width=48; height=59;
num=98; x=598; y=2655; width=22; height=39;
num=99; x=786; y=2654; width=12; height=34;
num=100; x=648; y=2654; width=33; height=44;
num=101; x=1540; y=2617; width=11; height=6;
num=102; x=1034; y=2601; width=9; height=7;
num=103; x=1429; y=2599; width=6; height=13;
num=104; x=1324; y=2597; width=15; height=13;
num=105; x=1078; y=2597; width=25; height=8;
num=106; x=1006; y=2597; width=18; height=17;
num=107; x=1426; y=2596; width=17; height=19;
num=108; x=1291; y=2596; width=9; height=14;
num=109; x=1677; y=2593; width=31; height=21;
num=110; x=1652; y=2591; width=27; height=29;
num=111; x=1623; y=2590; width=14; height=10;
num=112; x=1215; y=2589; width=20; height=14;
num=113; x=1579; y=2588; width=38; height=34;
num=114; x=954; y=2587; width=9; height=7;
num=115; x=1434; y=2583; width=4; height=8;
num=116; x=1354; y=2583; width=34; height=30;
num=117; x=1726; y=2582; width=35; height=30;
num=118; x=563; y=2582; width=20; height=9;
num=119; x=1522; y=2580; width=9; height=13;
num=120; x=1148; y=2578; width=10; height=26;
num=121; x=955; y=2577; width=14; height=9;
num=122; x=1530; y=2576; width=11; height=13;
num=123; x=813; y=2576; width=5; height=9;
num=124; x=1195; y=2576; width=8; height=28;
num=125; x=480; y=2576; width=13; height=11;
num=126; x=1136; y=2575; width=10; height=12;
num=127; x=1109; y=2574; width=16; height=8;
num=128; x=1080; y=2574; width=16; height=6;
num=129; x=967; y=2573; width=4; height=5;
num=130; x=817; y=2573; width=14; height=16;
num=131; x=1217; y=2573; width=10; height=15;
num=132; x=1412; y=2571; width=22; height=40;
num=133; x=482; y=2571; width=54; height=27;
num=134; x=595; y=2569; width=31; height=29;
num=135; x=1496; y=2568; width=19; height=52;
num=136; x=1306; y=2564; width=7; height=48;
num=137; x=805; y=2563; width=40; height=33;
num=138; x=962; y=2560; width=13; height=11;
num=139; x=547; y=2560; width=24; height=37;
num=140; x=480; y=2559; width=13; height=13;
num=141; x=898; y=2558; width=5; height=15;
num=142; x=643; y=2557; width=35; height=41;
num=143; x=1660; y=2556; width=34; height=35;
num=144; x=603; y=2553; width=24; height=5;
num=145; x=708; y=2552; width=44; height=44;
num=146; x=818; y=2549; width=6; height=5;
num=147; x=1517; y=2549; width=48; height=77;
num=148; x=850; y=2545; width=46; height=57;
num=149; x=999; y=2542; width=39; height=55;
num=150; x=779; y=2538; width=54; height=61;
num=151; x=937; y=2537; width=42; height=71;
num=152; x=1266; y=2499; width=208; height=160;
num=153; x=1473; y=2469; width=106; height=42;
num=154; x=1703; y=2461; width=8; height=9;
num=155; x=1718; y=2459; width=18; height=18;
num=156; x=1713; y=2459; width=14; height=6;
num=157; x=1805; y=2452; width=30; height=27;
num=158; x=1605; y=2451; width=33; height=22;
num=159; x=1666; y=2450; width=29; height=25;
num=160; x=1995; y=2447; width=9; height=15;
num=161; x=1900; y=2444; width=17; height=11;
num=162; x=1644; y=2442; width=7; height=10;
num=163; x=1865; y=2437; width=27; height=21;
num=164; x=1762; y=2437; width=18; height=44;
num=165; x=1655; y=2437; width=4; height=10;
num=166; x=2018; y=2428; width=14; height=11;
num=167; x=1961; y=2426; width=32; height=42;
num=168; x=1894; y=2418; width=35; height=60;
num=169; x=913; y=2391; width=8; height=6;
num=170; x=1024; y=2381; width=38; height=24;
num=171; x=563; y=2380; width=7; height=7;
num=172; x=619; y=2375; width=28; height=23;
num=173; x=949; y=2370; width=10; height=15;
num=174; x=711; y=2369; width=7; height=6;
num=175; x=951; y=2369; width=16; height=38;
num=176; x=811; y=2368; width=3; height=5;
num=177; x=804; y=2368; width=6; height=11;
num=178; x=626; y=2366; width=12; height=5;
num=179; x=876; y=2364; width=6; height=27;
num=180; x=705; y=2362; width=14; height=13;
num=181; x=549; y=2363; width=9; height=21;
num=182; x=1121; y=2361; width=4; height=8;
num=183; x=899; y=2360; width=36; height=41;
num=184; x=789; y=2358; width=9; height=29;
num=185; x=622; y=2358; width=21; height=8;
num=186; x=559; y=2358; width=28; height=32;
num=187; x=1007; y=2355; width=35; height=51;
num=188; x=845; y=2353; width=28; height=44;
num=189; x=753; y=2349; width=29; height=48;
num=190; x=1086; y=2342; width=49; height=70;
num=191; x=643; y=2342; width=31; height=55;
num=192; x=471; y=2336; width=59; height=63;
num=193; x=697; y=2333; width=15; height=22;
num=194; x=619; y=2331; width=27; height=25;
num=195; x=683; y=2328; width=50; height=72;
num=196; x=487; y=2325; width=5; height=17;
num=197; x=1839; y=2298; width=14; height=11;
num=198; x=1685; y=2298; width=5; height=7;
num=199; x=1734; y=2297; width=20; height=8;
num=200; x=1339; y=2288; width=10; height=12;
num=201; x=1942; y=2285; width=5; height=9;
num=202; x=1782; y=2282; width=12; height=19;
num=203; x=1689; y=2282; width=13; height=18;
num=204; x=1479; y=2283; width=30; height=24;
num=205; x=1956; y=2282; width=6; height=7;
num=206; x=1610; y=2282; width=51; height=28;
num=207; x=1420; y=2282; width=6; height=26;
num=208; x=1736; y=2280; width=19; height=7;
num=209; x=1427; y=2279; width=21; height=18;
num=210; x=1227; y=2278; width=9; height=14;
num=211; x=1520; y=2276; width=13; height=9;
num=212; x=1792; y=2274; width=15; height=18;
num=213; x=1236; y=2274; width=10; height=12;
num=214; x=1678; y=2274; width=35; height=37;
num=215; x=1365; y=2272; width=15; height=20;
num=216; x=1033; y=2272; width=8; height=10;
num=217; x=1780; y=2271; width=39; height=33;
num=218; x=1835; y=2270; width=29; height=42;
num=219; x=1452; y=2270; width=9; height=39;
num=220; x=1925; y=2269; width=9; height=36;
num=221; x=1548; y=2269; width=29; height=51;
num=222; x=1161; y=2268; width=32; height=26;
num=223; x=831; y=2267; width=14; height=17;
num=224; x=1326; y=2265; width=7; height=30;
num=225; x=1437; y=2264; width=22; height=6;
num=226; x=1203; y=2263; width=14; height=12;
num=227; x=1883; y=2262; width=27; height=50;
num=228; x=1061; y=2262; width=22; height=31;
num=229; x=974; y=2261; width=45; height=21;
num=230; x=1337; y=2260; width=21; height=43;
num=231; x=1271; y=2259; width=37; height=36;
num=232; x=1404; y=2258; width=32; height=50;
num=233; x=775; y=2256; width=5; height=5;
num=234; x=710; y=2254; width=10; height=5;
num=235; x=1224; y=2253; width=31; height=42;
num=236; x=1017; y=2253; width=21; height=33;
num=237; x=501; y=2252; width=31; height=10;
num=238; x=1105; y=2249; width=34; height=39;
num=239; x=862; y=2247; width=4; height=4;
num=240; x=974; y=2247; width=10; height=12;
num=241; x=1069; y=2243; width=19; height=6;
num=242; x=896; y=2243; width=33; height=44;
num=243; x=710; y=2242; width=8; height=8;
num=244; x=929; y=2241; width=18; height=49;
num=245; x=696; y=2241; width=7; height=21;
num=246; x=754; y=2240; width=8; height=25;
num=247; x=860; y=2237; width=10; height=8;
num=248; x=649; y=2236; width=16; height=10;
num=249; x=630; y=2236; width=18; height=15;
num=250; x=770; y=2234; width=18; height=30;
num=251; x=907; y=2233; width=23; height=7;
num=252; x=502; y=2233; width=17; height=9;
num=253; x=555; y=2229; width=27; height=32;
num=254; x=831; y=2223; width=32; height=60;
num=255; x=857; y=2218; width=31; height=72;
num=256; x=625; y=2217; width=45; height=52;
num=257; x=816; y=2174; width=7; height=4;
num=258; x=833; y=2163; width=25; height=37;
num=259; x=949; y=2135; width=33; height=35;
num=260; x=907; y=2131; width=34; height=44;
num=261; x=772; y=2130; width=229; height=74;
num=262; x=704; y=2125; width=17; height=24;
num=263; x=645; y=2120; width=26; height=37;
num=264; x=681; y=2119; width=74; height=68;
num=265; x=682; y=2118; width=22; height=40;
num=266; x=983; y=2092; width=22; height=30;
num=267; x=1011; y=2087; width=11; height=43;
num=268; x=962; y=2086; width=18; height=41;
num=269; x=918; y=2080; width=34; height=42;
num=270; x=818; y=2071; width=28; height=9;
num=271; x=820; y=2061; width=20; height=6;
num=272; x=738; y=2055; width=24; height=32;
num=273; x=772; y=2036; width=7; height=62;
num=274; x=712; y=2033; width=20; height=55;
num=275; x=662; y=2025; width=44; height=60;
num=276; x=990; y=2024; width=18; height=29;
num=277; x=965; y=2021; width=14; height=34;
num=278; x=1443; y=2011; width=10; height=21;
num=279; x=883; y=2010; width=145; height=65;
num=280; x=1049; y=1987; width=19; height=12;
num=281; x=1422; y=1986; width=17; height=22;
num=282; x=1437; y=1985; width=13; height=11;
num=283; x=1256; y=1986; width=30; height=27;
num=284; x=1349; y=1984; width=10; height=9;
num=285; x=1043; y=1984; width=28; height=16;
num=286; x=1227; y=1980; width=9; height=9;
num=287; x=1257; y=1978; width=21; height=8;
num=288; x=1299; y=1976; width=23; height=36;
num=289; x=1188; y=1976; width=51; height=29;
num=290; x=1146; y=1974; width=28; height=30;
num=291; x=997; y=1972; width=14; height=10;
num=292; x=1098; y=1971; width=23; height=26;
num=293; x=983; y=1971; width=17; height=24;
num=294; x=916; y=1971; width=18; height=13;
num=295; x=1345; y=1970; width=45; height=47;
num=296; x=972; y=1967; width=8; height=19;
num=297; x=738; y=1965; width=35; height=16;
num=298; x=1153; y=1964; width=21; height=5;
num=299; x=844; y=1961; width=7; height=20;
num=300; x=1025; y=1960; width=46; height=37;
num=301; x=1403; y=1959; width=50; height=72;
num=302; x=802; y=1959; width=10; height=17;
num=303; x=715; y=1957; width=6; height=21;
num=304; x=1365; y=1956; width=5; height=9;
num=305; x=739; y=1956; width=8; height=11;
num=306; x=817; y=1953; width=11; height=12;
num=307; x=783; y=1954; width=8; height=29;
num=308; x=902; y=1950; width=21; height=38;
num=309; x=858; y=1950; width=25; height=33;
num=310; x=812; y=1948; width=18; height=20;
num=311; x=960; y=1945; width=32; height=51;
num=312; x=693; y=1943; width=31; height=35;
num=313; x=1053; y=1936; width=14; height=26;
num=314; x=1039; y=1936; width=12; height=22;
num=315; x=981; y=1932; width=5; height=11;
num=316; x=1615; y=1921; width=26; height=18;
num=317; x=1582; y=1916; width=13; height=17;
num=318; x=1588; y=1911; width=5; height=4;
num=319; x=1240; y=1907; width=8; height=8;
num=320; x=1445; y=1903; width=6; height=11;
num=321; x=1174; y=1904; width=11; height=15;
num=322; x=1383; y=1898; width=36; height=21;
num=323; x=1370; y=1895; width=23; height=21;
num=324; x=1587; y=1892; width=7; height=5;
num=325; x=1428; y=1882; width=35; height=45;
num=326; x=1230; y=1881; width=6; height=34;
num=327; x=1600; y=1880; width=25; height=64;
num=328; x=1500; y=1878; width=16; height=21;
num=329; x=1008; y=1879; width=42; height=20;
num=330; x=1576; y=1878; width=31; height=59;
num=331; x=1529; y=1877; width=13; height=12;
num=332; x=1159; y=1877; width=19; height=35;
num=333; x=1302; y=1875; width=39; height=40;
num=334; x=1506; y=1874; width=42; height=63;
num=335; x=1496; y=1872; width=24; height=58;
num=336; x=1155; y=1870; width=6; height=4;
num=337; x=1153; y=1865; width=8; height=7;
num=338; x=755; y=1865; width=17; height=10;
num=339; x=543; y=1860; width=11; height=11;
num=340; x=1176; y=1859; width=14; height=8;
num=341; x=701; y=1860; width=36; height=11;
num=342; x=1368; y=1859; width=39; height=38;
num=343; x=643; y=1859; width=5; height=11;
num=344; x=1243; y=1858; width=29; height=59;
num=345; x=1209; y=1858; width=36; height=49;
num=346; x=1154; y=1856; width=11; height=12;
num=347; x=879; y=1856; width=30; height=30;
num=348; x=408; y=1855; width=18; height=7;
num=349; x=781; y=1854; width=29; height=30;
num=350; x=1171; y=1853; width=23; height=57;
num=351; x=1144; y=1852; width=24; height=60;
num=352; x=702; y=1850; width=7; height=13;
num=353; x=1076; y=1848; width=35; height=52;
num=354; x=413; y=1847; width=13; height=7;
num=355; x=826; y=1846; width=34; height=43;
num=356; x=743; y=1844; width=22; height=35;
num=357; x=1010; y=1843; width=33; height=42;
num=358; x=402; y=1843; width=62; height=26;
num=359; x=944; y=1842; width=43; height=47;
num=360; x=643; y=1840; width=8; height=11;
num=361; x=788; y=1839; width=18; height=6;
num=362; x=703; y=1839; width=11; height=11;
num=363; x=339; y=1836; width=6; height=29;
num=364; x=475; y=1834; width=9; height=7;
num=365; x=348; y=1832; width=39; height=39;
num=366; x=476; y=1824; width=9; height=10;
num=367; x=537; y=1820; width=60; height=65;
num=368; x=484; y=1820; width=34; height=59;
num=369; x=470; y=1819; width=18; height=56;
num=370; x=325; y=1816; width=25; height=40;
num=371; x=355; y=1814; width=17; height=5;
num=372; x=415; y=1801; width=22; height=40;
num=373; x=1206; y=1740; width=5; height=10;
num=374; x=1007; y=1732; width=21; height=12;
num=375; x=1251; y=1719; width=22; height=29;
num=376; x=954; y=1719; width=17; height=21;
num=377; x=910; y=1718; width=33; height=22;
num=378; x=1179; y=1715; width=15; height=16;
num=379; x=784; y=1715; width=16; height=20;
num=380; x=778; y=1714; width=10; height=6;
num=381; x=1231; y=1713; width=12; height=41;
num=382; x=769; y=1713; width=8; height=10;
num=383; x=1006; y=1712; width=10; height=11;
num=384; x=1174; y=1711; width=22; height=46;
num=385; x=516; y=1709; width=13; height=9;
num=386; x=727; y=1701; width=30; height=25;
num=387; x=941; y=1699; width=11; height=10;
num=388; x=1290; y=1699; width=14; height=55;
num=389; x=521; y=1698; width=8; height=11;
num=390; x=597; y=1697; width=43; height=28;
num=391; x=696; y=1695; width=5; height=7;
num=392; x=661; y=1695; width=27; height=31;
num=393; x=941; y=1693; width=13; height=6;
num=394; x=703; y=1694; width=9; height=8;
num=395; x=446; y=1693; width=28; height=31;
num=396; x=448; y=1690; width=7; height=10;
num=397; x=997; y=1688; width=46; height=62;
num=398; x=827; y=1686; width=28; height=50;
num=399; x=1113; y=1683; width=24; height=62;
num=400; x=433; y=1679; width=7; height=7;
num=401; x=291; y=1680; width=35; height=33;
num=402; x=907; y=1679; width=25; height=43;
num=403; x=277; y=1679; width=7; height=31;
num=404; x=937; y=1673; width=20; height=66;
num=405; x=509; y=1668; width=60; height=66;
num=406; x=516; y=1668; width=9; height=10;
num=407; x=454; y=1663; width=30; height=57;
num=408; x=292; y=1662; width=21; height=6;
num=409; x=429; y=1661; width=20; height=55;
num=410; x=264; y=1656; width=24; height=40;
num=411; x=350; y=1650; width=62; height=64;
num=412; x=976; y=1527; width=5; height=14;
num=413; x=656; y=1520; width=5; height=10;
num=414; x=504; y=1513; width=37; height=10;
num=415; x=1210; y=1512; width=15; height=9;
num=416; x=1259; y=1508; width=8; height=8;
num=417; x=495; y=1507; width=5; height=20;
num=418; x=1027; y=1506; width=13; height=25;
num=419; x=875; y=1501; width=9; height=8;
num=420; x=1209; y=1500; width=28; height=32;
num=421; x=893; y=1500; width=8; height=6;
num=422; x=823; y=1500; width=24; height=26;
num=423; x=714; y=1499; width=81; height=31;
num=424; x=433; y=1496; width=14; height=17;
num=425; x=841; y=1496; width=17; height=11;
num=426; x=811; y=1496; width=8; height=21;
num=427; x=586; y=1494; width=6; height=11;
num=428; x=563; y=1494; width=8; height=16;
num=429; x=738; y=1486; width=10; height=13;
num=430; x=749; y=1483; width=9; height=14;
num=431; x=1270; y=1482; width=11; height=51;
num=432; x=1282; y=1478; width=45; height=54;
num=433; x=882; y=1478; width=13; height=58;
num=434; x=1109; y=1476; width=43; height=61;
num=435; x=1181; y=1473; width=56; height=57;
num=436; x=896; y=1472; width=47; height=60;
num=437; x=573; y=1472; width=9; height=55;
num=438; x=1028; y=1470; width=49; height=57;
num=439; x=497; y=1470; width=28; height=43;
num=440; x=1124; y=1467; width=17; height=13;
num=441; x=799; y=1467; width=39; height=59;
num=442; x=1115; y=1465; width=8; height=13;
num=443; x=590; y=1465; width=48; height=59;
num=444; x=421; y=1465; width=50; height=63;
num=445; x=728; y=1462; width=36; height=61;
num=446; x=1127; y=1458; width=4; height=9;
num=447; x=1041; y=1457; width=6; height=15;
num=448; x=512; y=1457; width=5; height=13;
num=449; x=438; y=1450; width=6; height=15;
num=450; x=1362; y=1400; width=4; height=8;
num=451; x=1229; y=1395; width=15; height=15;
num=452; x=1486; y=1394; width=13; height=33;
num=453; x=1422; y=1392; width=26; height=32;
num=454; x=1112; y=1392; width=23; height=9;
num=455; x=1072; y=1384; width=3; height=5;
num=456; x=729; y=1383; width=6; height=7;
num=457; x=1225; y=1382; width=22; height=30;
num=458; x=1488; y=1381; width=10; height=12;
num=459; x=1323; y=1380; width=9; height=7;
num=460; x=1288; y=1379; width=37; height=36;
num=461; x=1254; y=1378; width=17; height=14;
num=462; x=505; y=1377; width=20; height=14;
num=463; x=792; y=1376; width=6; height=26;
num=464; x=1337; y=1375; width=9; height=9;
num=465; x=444; y=1373; width=14; height=7;
num=466; x=1068; y=1371; width=5; height=14;
num=467; x=1502; y=1371; width=35; height=60;
num=468; x=881; y=1370; width=12; height=23;
num=469; x=1359; y=1369; width=18; height=43;
num=470; x=1251; y=1368; width=25; height=32;
num=471; x=1223; y=1369; width=24; height=8;
num=472; x=443; y=1369; width=44; height=23;
num=473; x=810; y=1366; width=6; height=4;
num=474; x=745; y=1367; width=6; height=17;
num=475; x=840; y=1364; width=11; height=20;
num=476; x=1106; y=1364; width=25; height=26;
num=477; x=879; y=1364; width=26; height=36;
num=478; x=541; y=1364; width=24; height=29;
num=479; x=1407; y=1361; width=49; height=29;
num=480; x=804; y=1361; width=49; height=45;
num=481; x=939; y=1360; width=34; height=36;
num=482; x=328; y=1360; width=27; height=30;
num=483; x=1248; y=1358; width=31; height=54;
num=484; x=1163; y=1358; width=38; height=43;
num=485; x=719; y=1357; width=11; height=9;
num=486; x=587; y=1358; width=30; height=39;
num=487; x=497; y=1357; width=17; height=33;
num=488; x=647; y=1356; width=25; height=33;
num=489; x=449; y=1356; width=12; height=9;
num=490; x=1233; y=1355; width=8; height=11;
num=491; x=1055; y=1352; width=32; height=55;
num=492; x=993; y=1352; width=38; height=52;
num=493; x=756; y=1352; width=5; height=49;
num=494; x=548; y=1351; width=21; height=6;
num=495; x=788; y=1348; width=13; height=21;
num=496; x=367; y=1344; width=11; height=55;
num=497; x=779; y=1341; width=47; height=57;
num=498; x=712; y=1340; width=28; height=56;
num=499; x=461; y=1228; width=5; height=6;
num=500; x=658; y=1221; width=10; height=12;
num=501; x=462; y=1221; width=13; height=16;
num=502; x=780; y=1218; width=12; height=10;
num=503; x=608; y=1216; width=7; height=9;
num=504; x=720; y=1215; width=38; height=19;
num=505; x=718; y=1212; width=11; height=14;
num=506; x=456; y=1212; width=34; height=38;
num=507; x=809; y=1208; width=32; height=30;
num=508; x=766; y=1201; width=21; height=34;
num=509; x=860; y=1200; width=37; height=40;
num=510; x=655; y=1198; width=16; height=38;
num=511; x=592; y=1198; width=34; height=39;
num=512; x=566; y=1198; width=12; height=11;
num=513; x=811; y=1197; width=25; height=10;
num=514; x=723; y=1196; width=8; height=11;
num=515; x=467; y=1195; width=5; height=4;
num=516; x=513; y=1191; width=40; height=54;
num=517; x=430; y=1186; width=25; height=61;
num=518; x=455; y=1184; width=26; height=29;
num=519; x=1480; y=1153; width=6; height=7;
num=520; x=1528; y=1148; width=32; height=16;
num=521; x=1412; y=1145; width=17; height=6;
num=522; x=1528; y=1143; width=11; height=9;
num=523; x=1398; y=1142; width=5; height=4;
num=524; x=1281; y=1141; width=25; height=16;
num=525; x=1603; y=1140; width=26; height=30;
num=526; x=1646; y=1133; width=23; height=36;
num=527; x=1398; y=1132; width=14; height=14;
num=528; x=1569; y=1132; width=24; height=31;
num=529; x=942; y=1131; width=15; height=13;
num=530; x=648; y=1132; width=12; height=7;
num=531; x=1475; y=1131; width=24; height=34;
num=532; x=865; y=1130; width=4; height=5;
num=533; x=1532; y=1130; width=9; height=11;
num=534; x=1137; y=1129; width=10; height=8;
num=535; x=1696; y=1129; width=30; height=41;
num=536; x=1606; y=1126; width=24; height=8;
num=537; x=936; y=1125; width=24; height=22;
num=538; x=767; y=1125; width=10; height=15;
num=539; x=658; y=1125; width=9; height=17;
num=540; x=1463; y=1122; width=20; height=39;
num=541; x=886; y=1120; width=4; height=4;
num=542; x=1278; y=1116; width=10; height=9;
num=543; x=1042; y=1116; width=33; height=25;
num=544; x=468; y=1116; width=8; height=7;
num=545; x=933; y=1115; width=26; height=9;
num=546; x=588; y=1114; width=12; height=14;
num=547; x=1083; y=1114; width=7; height=9;
num=548; x=1094; y=1112; width=5; height=10;
num=549; x=450; y=1108; width=11; height=7;
num=550; x=1393; y=1108; width=22; height=45;
num=551; x=979; y=1108; width=42; height=42;
num=552; x=1189; y=1107; width=4; height=14;
num=553; x=1416; y=1105; width=21; height=61;
num=554; x=1194; y=1105; width=12; height=39;
num=555; x=1336; y=1103; width=42; height=60;
num=556; x=797; y=1102; width=15; height=15;
num=557; x=450; y=1102; width=11; height=7;
num=558; x=708; y=1102; width=27; height=29;
num=559; x=582; y=1102; width=40; height=41;
num=560; x=1131; y=1100; width=34; height=41;
num=561; x=854; y=1099; width=43; height=48;
num=562; x=332; y=1099; width=6; height=29;
num=563; x=1249; y=1094; width=48; height=62;
num=564; x=660; y=1092; width=6; height=4;
num=565; x=450; y=1092; width=12; height=12;
num=566; x=592; y=1089; width=6; height=8;
num=567; x=1352; y=1088; width=7; height=14;
num=568; x=599; y=1087; width=8; height=9;
num=569; x=361; y=1088; width=13; height=50;
num=570; x=229; y=1087; width=68; height=315;
num=571; x=917; y=1085; width=44; height=54;
num=572; x=501; y=1082; width=43; height=54;
num=573; x=769; y=1079; width=66; height=63;
num=574; x=579; y=1077; width=11; height=14;
num=575; x=429; y=1076; width=54; height=64;
num=576; x=639; y=1070; width=49; height=70;
num=577; x=577; y=1070; width=36; height=33;
num=578; x=1311; y=994; width=9; height=8;
num=579; x=1526; y=984; width=10; height=5;
num=580; x=1038; y=981; width=8; height=10;
num=581; x=1698; y=981; width=25; height=9;
num=582; x=1243; y=979; width=15; height=9;
num=583; x=2075; y=978; width=20; height=12;
num=584; x=1574; y=976; width=18; height=20;
num=585; x=1484; y=976; width=25; height=21;
num=586; x=983; y=975; width=3; height=5;
num=587; x=1115; y=972; width=38; height=25;
num=588; x=1810; y=971; width=12; height=17;
num=589; x=2073; y=970; width=13; height=5;
num=590; x=1619; y=970; width=12; height=21;
num=591; x=488; y=968; width=6; height=10;
num=592; x=1836; y=968; width=7; height=21;
num=593; x=1681; y=966; width=6; height=25;
num=594; x=1651; y=966; width=6; height=15;
num=595; x=849; y=965; width=22; height=11;
num=596; x=1178; y=964; width=11; height=15;
num=597; x=1739; y=964; width=51; height=26;
num=598; x=1701; y=964; width=9; height=9;
num=599; x=1248; y=963; width=8; height=5;
num=600; x=1194; y=962; width=5; height=10;
num=601; x=424; y=959; width=10; height=7;
num=602; x=1862; y=959; width=40; height=28;
num=603; x=540; y=958; width=36; height=20;
num=604; x=538; y=958; width=12; height=10;
num=605; x=1376; y=957; width=29; height=44;
num=606; x=1237; y=956; width=10; height=13;
num=607; x=1248; y=954; width=7; height=8;
num=608; x=1035; y=954; width=17; height=40;
num=609; x=988; y=953; width=9; height=6;
num=610; x=2008; y=953; width=32; height=36;
num=611; x=1255; y=952; width=13; height=15;
num=612; x=423; y=952; width=11; height=6;
num=613; x=2116; y=952; width=4; height=9;
num=614; x=2100; y=952; width=10; height=8;
num=615; x=1521; y=951; width=23; height=41;
num=616; x=638; y=949; width=30; height=31;
num=617; x=405; y=948; width=17; height=28;
num=618; x=350; y=948; width=6; height=6;
num=619; x=962; y=948; width=42; height=46;
num=620; x=1113; y=943; width=15; height=17;
num=621; x=539; y=944; width=13; height=12;
num=622; x=485; y=944; width=21; height=38;
num=623; x=1935; y=943; width=54; height=52;
