num=1; x=2798; y=5918; width=6; height=6;
num=257; x=1344; y=4334; width=33; height=7;
num=258; x=1284; y=4329; width=9; height=13;
num=259; x=1104; y=4326; width=28; height=37;
num=260; x=1189; y=4325; width=48; height=49;
num=261; x=1910; y=4323; width=51; height=46;
num=262; x=1268; y=4319; width=11; height=19;
num=263; x=1277; y=4314; width=3; height=7;
num=264; x=1350; y=4314; width=21; height=9;
num=265; x=1610; y=4313; width=52; height=48;
num=266; x=1496; y=4309; width=45; height=24;
num=267; x=1279; y=4308; width=3; height=7;
num=268; x=2017; y=4305; width=18; height=16;
num=269; x=1736; y=4305; width=23; height=19;
num=270; x=1443; y=4305; width=20; height=23;
num=271; x=2108; y=4302; width=42; height=52;
num=272; x=1855; y=4297; width=26; height=35;
num=273; x=1163; y=4297; width=9; height=20;
num=274; x=1247; y=4291; width=68; height=94;
num=275; x=1095; y=4285; width=46; height=83;
num=276; x=2084; y=4280; width=17; height=23;
num=277; x=1814; y=4275; width=21; height=36;
num=278; x=1729; y=4275; width=45; height=55;
num=279; x=1510; y=4273; width=26; height=37;
num=280; x=2007; y=4269; width=45; height=60;
num=281; x=1788; y=4259; width=61; height=72;
num=282; x=1408; y=4257; width=169; height=89;
num=283; x=2182; y=4254; width=21; height=215;
num=284; x=2057; y=4252; width=59; height=87;
num=285; x=1056; y=4226; width=24; height=203;
num=286; x=1078; y=4207; width=1122; height=45;
num=287; x=375; y=4195; width=182; height=15;
num=288; x=379; y=4177; width=166; height=11;
num=289; x=1971; y=4152; width=12; height=27;
num=290; x=1909; y=4150; width=31; height=25;
num=291; x=1775; y=4142; width=40; height=10;
num=292; x=600; y=4132; width=10; height=14;
num=293; x=2011; y=4131; width=48; height=55;
num=294; x=467; y=4130; width=8; height=28;
num=295; x=1707; y=4125; width=41; height=57;
num=296; x=1977; y=4122; width=8; height=23;
num=297; x=393; y=4121; width=31; height=34;
num=298; x=1170; y=4118; width=20; height=25;
num=299; x=2122; y=4117; width=17; height=24;
num=300; x=991; y=4112; width=25; height=48;
num=301; x=965; y=4112; width=13; height=47;
num=302; x=504; y=4112; width=46; height=56;
num=303; x=1900; y=4107; width=50; height=73;
num=304; x=1711; y=4107; width=40; height=11;
num=305; x=829; y=4103; width=38; height=66;
num=306; x=1613; y=4102; width=73; height=80;
num=307; x=733; y=4102; width=40; height=50;
num=308; x=1547; y=4101; width=53; height=75;
num=309; x=781; y=4100; width=12; height=26;
num=310; x=799; y=4098; width=9; height=29;
num=311; x=463; y=4098; width=9; height=20;
num=312; x=2078; y=4095; width=77; height=97;
num=313; x=910; y=4094; width=37; height=77;
num=314; x=1287; y=4093; width=229; height=72;
num=315; x=606; y=4089; width=8; height=20;
num=316; x=1127; y=4085; width=78; height=93;
num=317; x=385; y=4081; width=51; height=89;
num=318; x=845; y=3910; width=21; height=24;
num=319; x=957; y=3865; width=17; height=23;
num=320; x=1003; y=3863; width=15; height=20;
num=321; x=910; y=3857; width=79; height=48;
num=322; x=1068; y=3850; width=12; height=47;
num=323; x=846; y=3840; width=35; height=33;
num=324; x=834; y=3833; width=53; height=109;
num=325; x=1168; y=3832; width=45; height=57;
num=326; x=1109; y=3827; width=34; height=24;
num=327; x=1537; y=3822; width=8; height=21;
num=328; x=1098; y=3819; width=54; height=58;
num=329; x=1075; y=3817; width=9; height=21;
num=330; x=1395; y=3811; width=49; height=52;
num=331; x=1223; y=3809; width=39; height=80;
num=332; x=1494; y=3803; width=62; height=79;
num=333; x=1558; y=3799; width=50; height=82;
num=334; x=1327; y=3796; width=34; height=89;
num=335; x=994; y=3796; width=55; height=97;
num=336; x=1610; y=3787; width=40; height=103;
num=337; x=1507; y=3785; width=37; height=14;
num=338; x=2507; y=3783; width=10; height=8;
num=339; x=1396; y=3758; width=74; height=128;
num=340; x=1398; y=3728; width=27; height=2;
num=341; x=1262; y=3724; width=7; height=6;
num=342; x=1426; y=3723; width=1000; height=19;
num=343; x=2428; y=3722; width=34; height=5;
num=344; x=3164; y=3703; width=28; height=19;
num=345; x=3123; y=3695; width=20; height=32;
num=346; x=3013; y=3693; width=21; height=15;
num=347; x=2954; y=3691; width=18; height=32;
num=348; x=2824; y=3687; width=20; height=11;
num=349; x=2354; y=3686; width=23; height=24;
num=350; x=3090; y=3685; width=22; height=32;
num=351; x=3260; y=3680; width=25; height=47;
num=352; x=2921; y=3678; width=7; height=32;
num=353; x=2016; y=3676; width=14; height=9;
num=354; x=1752; y=3673; width=10; height=35;
num=355; x=1637; y=3668; width=18; height=17;
num=356; x=3212; y=3666; width=43; height=49;
num=357; x=3158; y=3666; width=46; height=62;
num=358; x=3054; y=3665; width=36; height=48;
num=359; x=2111; y=3664; width=33; height=38;
num=360; x=2542; y=3661; width=7; height=3;
num=361; x=2413; y=3659; width=52; height=60;
num=362; x=3007; y=3658; width=37; height=58;
num=363; x=2817; y=3654; width=45; height=53;
num=364; x=2345; y=3654; width=44; height=63;
num=365; x=2865; y=3650; width=55; height=63;
num=366; x=1695; y=3646; width=50; height=56;
num=367; x=2057; y=3644; width=49; height=52;
num=368; x=2518; y=3637; width=15; height=18;
num=369; x=1197; y=3635; width=24; height=27;
num=370; x=2553; y=3635; width=47; height=52;
num=371; x=2217; y=3631; width=31; height=40;
num=372; x=2004; y=3631; width=45; height=63;
num=373; x=1868; y=3630; width=10; height=41;
num=374; x=1629; y=3626; width=43; height=67;
num=375; x=1814; y=3624; width=22; height=20;
num=376; x=1556; y=3623; width=25; height=15;
num=377; x=2170; y=3621; width=15; height=27;
num=378; x=2524; y=3616; width=15; height=13;
num=379; x=3177; y=3614; width=13; height=12;
num=380; x=2834; y=3609; width=19; height=11;
num=381; x=2547; y=3609; width=14; height=15;
num=382; x=3030; y=3608; width=12; height=7;
num=383; x=1556; y=3608; width=21; height=12;
num=384; x=2179; y=3603; width=12; height=12;
num=385; x=1356; y=3603; width=21; height=32;
num=386; x=2505; y=3603; width=67; height=67;
num=387; x=2200; y=3598; width=13; height=16;
num=388; x=1817; y=3598; width=23; height=18;
num=389; x=2277; y=3597; width=44; height=50;
num=390; x=1304; y=3596; width=22; height=29;
num=391; x=1917; y=3596; width=45; height=52;
num=392; x=2376; y=3592; width=15; height=17;
num=393; x=2020; y=3591; width=17; height=16;
num=394; x=2161; y=3590; width=60; height=77;
num=395; x=1804; y=3590; width=55; height=66;
num=396; x=1641; y=3586; width=23; height=16;
num=397; x=2465; y=3585; width=5; height=4;
num=398; x=1196; y=3584; width=31; height=37;
num=399; x=1252; y=3582; width=86; height=65;
num=400; x=3167; y=3581; width=44; height=56;
num=401; x=2834; y=3579; width=6; height=8;
num=402; x=1192; y=3577; width=49; height=93;
num=403; x=3138; y=3568; width=126; height=96;
num=404; x=2827; y=3565; width=32; height=63;
num=405; x=3023; y=3562; width=33; height=64;
num=406; x=2736; y=3561; width=54; height=167;
num=407; x=3001; y=3553; width=113; height=103;
num=408; x=1438; y=3553; width=70; height=135;
num=409; x=2476; y=3551; width=5; height=9;
num=410; x=1350; y=3551; width=38; height=97;
num=411; x=2813; y=3549; width=131; height=100;
num=412; x=3300; y=3545; width=33; height=167;
num=413; x=1335; y=3506; width=1312; height=223;
num=414; x=1140; y=3506; width=251; height=241;
num=415; x=2010; y=3476; width=14; height=20;
num=416; x=460; y=3473; width=241; height=17;
num=417; x=487; y=3459; width=10; height=8;
num=418; x=470; y=3432; width=29; height=22;
num=419; x=2157; y=3420; width=23; height=20;
num=420; x=1002; y=3412; width=39; height=11;
num=421; x=2002; y=3406; width=49; height=60;
num=422; x=1863; y=3400; width=35; height=51;
num=423; x=939; y=3400; width=40; height=54;
num=424; x=1670; y=3398; width=14; height=20;
num=425; x=1612; y=3398; width=49; height=55;
num=426; x=1993; y=3395; width=153; height=112;
num=427; x=1689; y=3395; width=7; height=21;
num=428; x=718; y=3395; width=10; height=24;
num=429; x=1781; y=3389; width=42; height=84;
num=430; x=649; y=3388; width=24; height=28;
num=431; x=594; y=3388; width=20; height=24;
num=432; x=1717; y=3387; width=41; height=78;
num=433; x=1839; y=3386; width=17; height=59;
num=434; x=940; y=3385; width=24; height=10;
num=435; x=479; y=3384; width=22; height=26;
num=436; x=1786; y=3382; width=3; height=4;
num=437; x=454; y=3380; width=248; height=95;
num=438; x=1334; y=3379; width=206; height=72;
num=439; x=585; y=3377; width=46; height=43;
num=440; x=861; y=3373; width=49; height=71;
num=441; x=788; y=3369; width=48; height=69;
num=442; x=533; y=3368; width=57; height=52;
num=443; x=2146; y=3362; width=62; height=91;
num=444; x=1119; y=3359; width=65; height=114;
num=445; x=713; y=3359; width=9; height=17;
num=446; x=2225; y=3349; width=69; height=114;
num=447; x=640; y=3347; width=51; height=77;
num=448; x=3394; y=3211; width=10; height=8;
num=449; x=3353; y=3197; width=5; height=3;
num=450; x=2080; y=3191; width=5; height=4;
num=451; x=1981; y=3184; width=12; height=11;
num=452; x=1744; y=3179; width=11; height=10;
num=453; x=3078; y=3176; width=5; height=4;
num=454; x=1754; y=3175; width=7; height=9;
num=455; x=1809; y=3172; width=6; height=10;
num=456; x=3032; y=3171; width=12; height=11;
num=457; x=1811; y=3169; width=6; height=4;
num=458; x=1713; y=3166; width=71; height=45;
num=459; x=3265; y=3164; width=19; height=29;
num=460; x=1929; y=3164; width=20; height=10;
num=461; x=3309; y=3162; width=11; height=27;
num=462; x=3167; y=3162; width=45; height=42;
num=463; x=1910; y=3161; width=11; height=20;
num=464; x=1797; y=3159; width=29; height=30;
num=465; x=3240; y=3157; width=11; height=20;
num=466; x=3059; y=3155; width=19; height=24;
num=467; x=3224; y=3155; width=11; height=17;
num=468; x=3111; y=3151; width=42; height=52;
num=469; x=3340; y=3150; width=34; height=58;
num=470; x=1876; y=3150; width=36; height=64;
num=471; x=2021; y=3148; width=32; height=58;
num=472; x=2985; y=3146; width=31; height=38;
num=473; x=1958; y=3145; width=57; height=57;
num=474; x=2940; y=3134; width=27; height=52;
num=475; x=1825; y=3131; width=49; height=72;
num=476; x=3032; y=3129; width=71; height=70;
num=477; x=1720; y=3121; width=56; height=46;
num=478; x=3164; y=3105; width=5; height=4;
num=479; x=1254; y=3089; width=53; height=9;
num=480; x=3348; y=3087; width=26; height=34;
num=481; x=3683; y=3085; width=10; height=8;
num=482; x=1600; y=3082; width=8; height=6;
num=483; x=3420; y=3081; width=28; height=27;
num=484; x=3166; y=3079; width=9; height=8;
num=485; x=3051; y=3074; width=17; height=21;
num=486; x=3670; y=3073; width=12; height=13;
num=487; x=3498; y=3069; width=11; height=7;
num=488; x=1705; y=3070; width=27; height=8;
num=489; x=1176; y=3070; width=30; height=30;
num=490; x=3191; y=3069; width=36; height=39;
num=491; x=1491; y=3068; width=9; height=9;
num=492; x=3045; y=3068; width=37; height=36;
num=493; x=1827; y=3067; width=18; height=13;
num=494; x=1249; y=3067; width=17; height=10;
num=495; x=3098; y=3066; width=14; height=39;
num=496; x=3243; y=3065; width=38; height=50;
num=497; x=3003; y=3065; width=27; height=35;
num=498; x=3635; y=3064; width=28; height=57;
num=499; x=3296; y=3060; width=40; height=55;
num=500; x=3121; y=3059; width=16; height=23;
num=501; x=3573; y=3058; width=20; height=14;
num=502; x=3449; y=3059; width=39; height=59;
num=503; x=2945; y=3059; width=33; height=42;
num=504; x=1331; y=3059; width=38; height=38;
num=505; x=1414; y=3057; width=23; height=38;
num=506; x=1120; y=3055; width=38; height=52;
num=507; x=3474; y=3053; width=60; height=71;
num=508; x=1539; y=3053; width=40; height=39;
num=509; x=1830; y=3052; width=6; height=9;
num=510; x=1485; y=3051; width=8; height=11;
num=511; x=1276; y=3051; width=23; height=21;
num=512; x=3200; y=3051; width=28; height=28;
num=513; x=1378; y=3051; width=9; height=14;
num=514; x=3389; y=3049; width=43; height=50;
num=515; x=1701; y=3049; width=18; height=8;
num=516; x=1395; y=3049; width=10; height=13;
num=517; x=3153; y=3045; width=47; height=71;
num=518; x=1638; y=3044; width=50; height=42;
num=519; x=1592; y=3043; width=31; height=50;
num=520; x=1803; y=3040; width=13; height=39;
num=521; x=3548; y=3039; width=78; height=82;
num=522; x=1751; y=3039; width=26; height=57;
num=523; x=1462; y=3036; width=55; height=67;
num=524; x=3102; y=3033; width=48; height=84;
num=525; x=1553; y=3033; width=14; height=18;
num=526; x=1259; y=3028; width=54; height=57;
num=527; x=2883; y=3014; width=19; height=20;
num=528; x=2875; y=3010; width=34; height=82;
num=529; x=1062; y=2972; width=11; height=16;
num=530; x=1049; y=2965; width=55; height=119;
num=531; x=926; y=2927; width=228; height=15;
num=532; x=1186; y=2926; width=7; height=1;
num=533; x=2646; y=2923; width=7; height=6;
num=534; x=1196; y=2923; width=9; height=3;
num=535; x=1241; y=2919; width=9; height=11;
num=536; x=2449; y=2917; width=3; height=5;
num=537; x=3261; y=2912; width=12; height=10;
num=538; x=2361; y=2912; width=14; height=14;
num=539; x=2458; y=2909; width=16; height=17;
num=540; x=2422; y=2907; width=11; height=29;
num=541; x=2317; y=2907; width=20; height=26;
num=542; x=3377; y=2905; width=77; height=34;
num=543; x=2350; y=2903; width=48; height=42;
num=544; x=2462; y=2900; width=13; height=7;
num=545; x=2297; y=2900; width=13; height=32;
num=546; x=1755; y=2899; width=35; height=15;
num=547; x=1201; y=2896; width=20; height=17;
num=548; x=2579; y=2896; width=34; height=37;
num=549; x=2243; y=2896; width=41; height=51;
num=550; x=3282; y=2892; width=26; height=26;
num=551; x=3260; y=2891; width=18; height=16;
num=552; x=2108; y=2891; width=47; height=42;
num=553; x=1323; y=2889; width=5; height=9;
num=554; x=2198; y=2889; width=34; height=55;
num=555; x=3017; y=2888; width=24; height=70;
num=556; x=2506; y=2887; width=54; height=56;
num=557; x=2167; y=2887; width=12; height=16;
num=558; x=2948; y=2886; width=71; height=71;
num=559; x=2636; y=2885; width=29; height=51;
num=560; x=2417; y=2882; width=31; height=25;
num=561; x=2185; y=2881; width=10; height=20;
num=562; x=2910; y=2880; width=47; height=71;
num=563; x=3505; y=2877; width=29; height=31;
num=564; x=3247; y=2878; width=67; height=79;
num=565; x=1309; y=2876; width=133; height=30;
num=566; x=3489; y=2873; width=17; height=38;
num=567; x=1770; y=2874; width=35; height=20;
num=568; x=2821; y=2872; width=42; height=74;
num=569; x=1096; y=2871; width=26; height=24;
num=570; x=2438; y=2869; width=47; height=73;
num=571; x=2840; y=2867; width=61; height=89;
num=572; x=3478; y=2864; width=65; height=88;
num=573; x=933; y=2858; width=10; height=14;
num=574; x=3322; y=2857; width=36; height=46;
num=575; x=1069; y=2856; width=17; height=48;
num=576; x=1199; y=2853; width=11; height=7;
num=577; x=1018; y=2854; width=33; height=59;
num=578; x=946; y=2854; width=8; height=20;
num=579; x=1129; y=2850; width=45; height=52;
num=580; x=3552; y=2849; width=31; height=52;
num=581; x=973; y=2848; width=25; height=76;
num=582; x=890; y=2842; width=39; height=64;
num=583; x=1195; y=2838; width=10; height=10;
num=584; x=1174; y=2824; width=54; height=93;
num=585; x=2996; y=2785; width=12; height=25;
num=586; x=2681; y=2781; width=5; height=6;
num=587; x=2650; y=2770; width=12; height=9;
num=588; x=1631; y=2766; width=24; height=15;
num=589; x=1891; y=2766; width=6; height=9;
num=590; x=1783; y=2763; width=31; height=21;
num=591; x=1879; y=2760; width=7; height=8;
num=592; x=1213; y=2759; width=10; height=12;
num=593; x=1954; y=2757; width=24; height=10;
num=594; x=3000; y=2755; width=17; height=31;
num=595; x=1641; y=2755; width=14; height=12;
num=596; x=2602; y=2753; width=9; height=9;
num=597; x=1363; y=2752; width=6; height=6;
num=598; x=2342; y=2751; width=26; height=8;
num=599; x=2299; y=2750; width=32; height=33;
num=600; x=2481; y=2748; width=22; height=24;
num=601; x=1099; y=2747; width=40; height=11;
num=602; x=1030; y=2747; width=44; height=42;
num=603; x=3425; y=2746; width=65; height=36;
num=604; x=2595; y=2746; width=39; height=43;
num=605; x=2391; y=2745; width=17; height=24;
num=606; x=3045; y=2745; width=38; height=73;
num=607; x=1353; y=2745; width=98; height=31;
num=608; x=2982; y=2744; width=66; height=76;
num=609; x=1714; y=2740; width=13; height=12;
num=610; x=1628; y=2740; width=19; height=27;
