num=1; x=1519; y=3406; width=5; height=8;
num=211; x=985; y=2571; width=43; height=52;
num=212; x=875; y=2569; width=11; height=7;
num=213; x=709; y=2570; width=32; height=42;
num=214; x=927; y=2569; width=35; height=51;
num=215; x=623; y=2567; width=20; height=34;
num=216; x=503; y=2565; width=11; height=13;
num=217; x=859; y=2565; width=40; height=53;
num=218; x=751; y=2565; width=49; height=37;
num=219; x=692; y=2565; width=12; height=36;
num=220; x=650; y=2564; width=21; height=52;
num=221; x=910; y=2563; width=21; height=48;
num=222; x=511; y=2560; width=9; height=6;
num=223; x=342; y=2560; width=17; height=8;
num=224; x=497; y=2558; width=12; height=13;
num=225; x=299; y=2559; width=21; height=9;
num=226; x=600; y=2556; width=20; height=50;
num=227; x=426; y=2555; width=6; height=5;
num=228; x=342; y=2553; width=11; height=6;
num=229; x=296; y=2550; width=18; height=7;
num=230; x=566; y=2547; width=29; height=51;
num=231; x=426; y=2544; width=8; height=9;
num=232; x=355; y=2545; width=7; height=7;
num=233; x=377; y=2544; width=19; height=30;
num=234; x=363; y=2544; width=6; height=6;
num=235; x=442; y=2541; width=21; height=15;
num=236; x=483; y=2541; width=61; height=48;
num=237; x=416; y=2540; width=22; height=50;
num=238; x=426; y=2538; width=40; height=53;
num=239; x=329; y=2536; width=19; height=37;
num=240; x=280; y=2525; width=27; height=46;
num=241; x=900; y=2462; width=11; height=13;
num=242; x=868; y=2463; width=18; height=6;
num=243; x=892; y=2458; width=8; height=9;
num=244; x=889; y=2456; width=25; height=21;
num=245; x=790; y=2451; width=31; height=23;
num=246; x=761; y=2446; width=23; height=20;
num=247; x=684; y=2433; width=26; height=8;
num=248; x=1669; y=2429; width=9; height=6;
num=249; x=1287; y=2427; width=15; height=16;
num=250; x=1050; y=2427; width=28; height=20;
num=251; x=2047; y=2425; width=30; height=23;
num=252; x=1747; y=2424; width=7; height=7;
num=253; x=1129; y=2424; width=17; height=9;
num=254; x=1324; y=2424; width=42; height=28;
num=255; x=1124; y=2422; width=29; height=30;
num=256; x=1459; y=2421; width=25; height=7;
num=257; x=688; y=2421; width=27; height=8;
num=258; x=2022; y=2419; width=24; height=29;
num=259; x=1739; y=2418; width=13; height=12;
num=260; x=1531; y=2419; width=43; height=21;
num=261; x=758; y=2418; width=74; height=12;
num=262; x=2073; y=2415; width=23; height=40;
num=263; x=1745; y=2413; width=4; height=4;
num=264; x=1687; y=2414; width=9; height=5;
num=265; x=1537; y=2413; width=30; height=6;
num=266; x=1658; y=2412; width=12; height=8;
num=267; x=1753; y=2410; width=12; height=15;
num=268; x=1980; y=2410; width=18; height=7;
num=269; x=1494; y=2410; width=24; height=46;
num=270; x=1965; y=2408; width=31; height=45;
num=271; x=1627; y=2406; width=12; height=8;
num=272; x=1592; y=2407; width=53; height=34;
num=273; x=1496; y=2407; width=8; height=19;
num=274; x=1425; y=2407; width=32; height=34;
num=275; x=2008; y=2406; width=21; height=53;
num=276; x=1090; y=2403; width=3; height=4;
num=277; x=560; y=2402; width=16; height=37;
num=278; x=1190; y=2401; width=24; height=20;
num=279; x=1715; y=2400; width=59; height=55;
num=280; x=604; y=2399; width=9; height=38;
num=281; x=577; y=2398; width=20; height=31;
num=282; x=1601; y=2397; width=11; height=10;
num=283; x=1612; y=2396; width=30; height=35;
num=284; x=1001; y=2395; width=40; height=69;
num=285; x=945; y=2395; width=35; height=56;
num=286; x=1924; y=2392; width=42; height=80;
num=287; x=1659; y=2391; width=49; height=58;
num=288; x=1078; y=2391; width=25; height=71;
num=289; x=1836; y=2390; width=67; height=74;
num=290; x=539; y=2389; width=3; height=3;
num=291; x=2115; y=2388; width=19; height=75;
num=292; x=1284; y=2388; width=28; height=58;
num=293; x=1159; y=2388; width=24; height=35;
num=294; x=1219; y=2386; width=33; height=33;
num=295; x=849; y=2385; width=31; height=84;
num=296; x=509; y=2382; width=37; height=62;
num=297; x=787; y=2378; width=12; height=37;
num=298; x=891; y=2376; width=11; height=14;
num=299; x=903; y=2375; width=11; height=14;
num=300; x=888; y=2372; width=29; height=21;
num=301; x=781; y=2294; width=20; height=5;
num=302; x=822; y=2287; width=14; height=16;
num=303; x=811; y=2284; width=10; height=15;
num=304; x=808; y=2281; width=31; height=24;
num=305; x=1697; y=2272; width=16; height=22;
num=306; x=601; y=2251; width=31; height=25;
num=307; x=1873; y=2248; width=23; height=31;
num=308; x=1899; y=2244; width=14; height=37;
num=309; x=1162; y=2243; width=17; height=25;
num=310; x=1854; y=2243; width=16; height=43;
num=311; x=1404; y=2242; width=22; height=6;
num=312; x=950; y=2239; width=11; height=45;
num=313; x=918; y=2239; width=24; height=34;
num=314; x=562; y=2238; width=27; height=39;
num=315; x=540; y=2238; width=13; height=46;
num=316; x=1622; y=2235; width=9; height=18;
num=317; x=1630; y=2234; width=4; height=5;
num=318; x=899; y=2234; width=20; height=48;
num=319; x=548; y=2234; width=3; height=3;
num=320; x=1820; y=2232; width=30; height=51;
num=321; x=712; y=2231; width=40; height=10;
num=322; x=1602; y=2229; width=50; height=43;
num=323; x=1201; y=2229; width=38; height=48;
num=324; x=1005; y=2228; width=18; height=15;
num=325; x=636; y=2229; width=23; height=55;
num=326; x=996; y=2226; width=35; height=46;
num=327; x=1473; y=2224; width=51; height=33;
num=328; x=1436; y=2224; width=27; height=45;
num=329; x=1361; y=2222; width=37; height=37;
num=330; x=1910; y=2221; width=39; height=77;
num=331; x=1440; y=2221; width=7; height=18;
num=332; x=1785; y=2219; width=32; height=76;
num=333; x=1590; y=2217; width=44; height=48;
num=334; x=709; y=2217; width=38; height=9;
num=335; x=488; y=2215; width=33; height=57;
num=336; x=1539; y=2213; width=41; height=53;
num=337; x=1159; y=2212; width=32; height=60;
num=338; x=1710; y=2210; width=56; height=89;
num=339; x=1037; y=2210; width=16; height=5;
num=340; x=857; y=2209; width=33; height=64;
num=341; x=1081; y=2193; width=26; height=22;
num=342; x=804; y=2190; width=15; height=15;
num=343; x=1049; y=2190; width=22; height=44;
num=344; x=762; y=2190; width=40; height=94;
num=345; x=820; y=2188; width=15; height=17;
num=346; x=801; y=2185; width=37; height=23;
num=347; x=1116; y=2179; width=31; height=41;
num=348; x=888; y=2082; width=10; height=7;
num=349; x=774; y=2082; width=8; height=5;
num=350; x=806; y=2078; width=9; height=10;
num=351; x=802; y=2078; width=3; height=5;
num=352; x=841; y=2072; width=6; height=6;
num=353; x=676; y=2072; width=4; height=5;
num=354; x=748; y=2071; width=6; height=6;
num=355; x=803; y=2070; width=13; height=7;
num=356; x=776; y=2070; width=10; height=4;
num=357; x=684; y=2068; width=8; height=4;
num=358; x=885; y=2068; width=26; height=23;
num=359; x=771; y=2067; width=48; height=25;
num=360; x=749; y=2065; width=5; height=5;
num=361; x=743; y=2065; width=4; height=4;
num=362; x=841; y=2064; width=8; height=7;
num=363; x=657; y=2065; width=9; height=25;
num=364; x=616; y=2063; width=7; height=10;
num=365; x=688; y=2060; width=11; height=10;
num=366; x=797; y=2060; width=21; height=8;
num=367; x=701; y=2059; width=9; height=12;
num=368; x=875; y=2059; width=18; height=22;
num=369; x=774; y=2059; width=15; height=9;
num=370; x=903; y=2058; width=8; height=7;
num=371; x=743; y=2056; width=8; height=7;
num=372; x=653; y=2057; width=16; height=14;
num=373; x=715; y=2056; width=23; height=32;
num=374; x=750; y=2054; width=7; height=10;
num=375; x=838; y=2053; width=34; height=41;
num=376; x=777; y=2051; width=6; height=4;
num=377; x=736; y=2051; width=28; height=38;
num=378; x=792; y=2049; width=28; height=15;
num=379; x=672; y=2047; width=41; height=43;
num=380; x=652; y=2047; width=18; height=14;
num=381; x=623; y=2047; width=17; height=43;
num=382; x=600; y=2040; width=32; height=47;
num=383; x=610; y=2037; width=5; height=4;
num=384; x=558; y=1989; width=393; height=150;
num=385; x=909; y=1962; width=6; height=14;
num=386; x=890; y=1961; width=6; height=9;
num=387; x=876; y=1961; width=5; height=9;
num=388; x=828; y=1957; width=12; height=7;
num=389; x=858; y=1956; width=17; height=15;
num=390; x=721; y=1951; width=12; height=9;
num=391; x=795; y=1950; width=13; height=6;
num=392; x=513; y=1948; width=10; height=7;
num=393; x=581; y=1941; width=19; height=12;
num=394; x=635; y=1940; width=16; height=19;
num=395; x=583; y=1940; width=4; height=4;
num=396; x=875; y=1939; width=12; height=6;
num=397; x=774; y=1940; width=69; height=32;
num=398; x=594; y=1937; width=9; height=6;
num=399; x=872; y=1934; width=30; height=14;
num=400; x=499; y=1934; width=9; height=8;
num=401; x=632; y=1933; width=45; height=38;
num=402; x=338; y=1933; width=26; height=8;
num=403; x=712; y=1930; width=7; height=10;
num=404; x=423; y=1931; width=48; height=26;
num=405; x=818; y=1929; width=18; height=19;
num=406; x=531; y=1930; width=6; height=10;
num=407; x=511; y=1928; width=11; height=19;
num=408; x=791; y=1926; width=8; height=7;
num=409; x=714; y=1920; width=8; height=9;
num=410; x=557; y=1920; width=20; height=49;
num=411; x=385; y=1920; width=20; height=44;
num=412; x=299; y=1920; width=30; height=34;
num=413; x=791; y=1918; width=14; height=7;
num=414; x=569; y=1919; width=43; height=51;
num=415; x=719; y=1918; width=37; height=55;
num=416; x=701; y=1916; width=26; height=49;
num=417; x=881; y=1915; width=21; height=20;
num=418; x=814; y=1914; width=28; height=37;
num=419; x=788; y=1914; width=20; height=21;
num=420; x=381; y=1914; width=10; height=27;
num=421; x=500; y=1911; width=42; height=57;
num=422; x=951; y=1791; width=22; height=9;
num=423; x=1044; y=1783; width=13; height=14;
num=424; x=951; y=1782; width=15; height=6;
num=425; x=1041; y=1776; width=39; height=36;
num=426; x=992; y=1772; width=37; height=41;
num=427; x=849; y=1766; width=5; height=3;
num=428; x=938; y=1766; width=24; height=31;
num=429; x=896; y=1766; width=34; height=35;
num=430; x=785; y=1766; width=22; height=27;
num=431; x=1808; y=1762; width=12; height=6;
num=432; x=1867; y=1760; width=4; height=4;
num=433; x=1765; y=1756; width=19; height=11;
num=434; x=817; y=1752; width=56; height=53;
num=435; x=765; y=1747; width=44; height=47;
num=436; x=1913; y=1746; width=28; height=34;
num=437; x=1602; y=1745; width=10; height=7;
num=438; x=1450; y=1736; width=11; height=8;
num=439; x=1280; y=1733; width=9; height=4;
num=440; x=1596; y=1731; width=10; height=17;
num=441; x=1538; y=1732; width=19; height=7;
num=442; x=1862; y=1731; width=44; height=41;
num=443; x=1244; y=1731; width=38; height=21;
num=444; x=1806; y=1730; width=34; height=41;
num=445; x=1930; y=1728; width=11; height=13;
num=446; x=1748; y=1728; width=8; height=5;
num=447; x=1708; y=1728; width=27; height=34;
num=448; x=1657; y=1727; width=9; height=10;
num=449; x=1739; y=1724; width=7; height=9;
num=450; x=1263; y=1723; width=6; height=3;
num=451; x=1765; y=1723; width=27; height=29;
num=452; x=1452; y=1722; width=34; height=27;
num=453; x=1602; y=1721; width=23; height=29;
num=454; x=1667; y=1718; width=15; height=20;
num=455; x=1661; y=1718; width=10; height=8;
num=456; x=1322; y=1718; width=18; height=22;
num=457; x=1457; y=1717; width=5; height=4;
num=458; x=1538; y=1715; width=22; height=7;
num=459; x=1265; y=1714; width=10; height=8;
num=460; x=1320; y=1714; width=38; height=34;
num=461; x=1639; y=1711; width=47; height=52;
num=462; x=1609; y=1710; width=13; height=9;
num=463; x=1390; y=1709; width=10; height=6;
num=464; x=1413; y=1706; width=16; height=7;
num=465; x=1517; y=1705; width=17; height=36;
num=466; x=1582; y=1704; width=7; height=7;
num=467; x=1445; y=1703; width=61; height=54;
num=468; x=1391; y=1700; width=11; height=8;
num=469; x=1268; y=1699; width=8; height=7;
num=470; x=1568; y=1698; width=64; height=64;
num=471; x=1414; y=1697; width=15; height=8;
num=472; x=1210; y=1698; width=27; height=36;
num=473; x=1071; y=1697; width=9; height=9;
num=474; x=986; y=1696; width=14; height=9;
num=475; x=1379; y=1694; width=53; height=57;
num=476; x=1189; y=1691; width=23; height=42;
num=477; x=1066; y=1689; width=4; height=4;
num=478; x=1078; y=1687; width=8; height=10;
num=479; x=735; y=1686; width=7; height=9;
num=480; x=1251; y=1685; width=49; height=45;
num=481; x=1121; y=1684; width=40; height=52;
num=482; x=1006; y=1683; width=9; height=6;
num=483; x=972; y=1682; width=15; height=11;
num=484; x=1048; y=1679; width=11; height=10;
num=485; x=834; y=1679; width=25; height=6;
num=486; x=992; y=1676; width=11; height=15;
num=487; x=913; y=1674; width=40; height=27;
num=488; x=872; y=1671; width=27; height=44;
num=489; x=1034; y=1670; width=59; height=57;
num=490; x=878; y=1666; width=9; height=20;
num=491; x=644; y=1664; width=7; height=11;
num=492; x=788; y=1664; width=36; height=29;
num=493; x=671; y=1662; width=9; height=10;
num=494; x=681; y=1661; width=7; height=11;
num=495; x=972; y=1658; width=49; height=60;
num=496; x=738; y=1658; width=8; height=10;
num=497; x=672; y=1656; width=7; height=10;
num=498; x=683; y=1655; width=9; height=8;
num=499; x=597; y=1648; width=5; height=6;
num=500; x=476; y=1646; width=27; height=27;
num=501; x=658; y=1641; width=4; height=5;
num=502; x=522; y=1639; width=35; height=42;
num=503; x=367; y=1637; width=29; height=31;
num=504; x=643; y=1636; width=64; height=55;
num=505; x=599; y=1635; width=10; height=14;
num=506; x=454; y=1634; width=9; height=7;
num=507; x=481; y=1633; width=24; height=6;
num=508; x=419; y=1632; width=29; height=30;
num=509; x=451; y=1631; width=15; height=14;
num=510; x=373; y=1623; width=21; height=7;
num=511; x=579; y=1621; width=43; height=59;
num=512; x=1503; y=1580; width=6; height=6;
num=513; x=1500; y=1578; width=12; height=10;
num=514; x=1463; y=1555; width=14; height=10;
num=515; x=1400; y=1553; width=25; height=13;
num=516; x=1164; y=1545; width=10; height=6;
num=517; x=1165; y=1539; width=13; height=6;
num=518; x=1180; y=1533; width=8; height=14;
num=519; x=1177; y=1533; width=5; height=3;
num=520; x=1158; y=1528; width=6; height=4;
num=521; x=1337; y=1526; width=32; height=30;
num=522; x=1222; y=1525; width=10; height=4;
num=523; x=1458; y=1524; width=35; height=44;
num=524; x=1168; y=1523; width=4; height=7;
num=525; x=1398; y=1522; width=31; height=29;
num=526; x=1159; y=1521; width=9; height=6;
num=527; x=1173; y=1520; width=18; height=13;
num=528; x=1371; y=1518; width=6; height=6;
num=529; x=1282; y=1517; width=26; height=36;
num=530; x=1221; y=1516; width=13; height=8;
num=531; x=1381; y=1516; width=7; height=9;
num=532; x=1234; y=1515; width=7; height=6;
num=533; x=1260; y=1514; width=25; height=37;
num=534; x=956; y=1512; width=4; height=5;
num=535; x=936; y=1510; width=11; height=15;
num=536; x=1126; y=1505; width=6; height=6;
num=537; x=1096; y=1505; width=10; height=28;
num=538; x=934; y=1504; width=4; height=4;
num=539; x=1223; y=1503; width=5; height=9;
num=540; x=958; y=1502; width=7; height=11;
num=541; x=1145; y=1502; width=48; height=54;
num=542; x=1116; y=1502; width=5; height=12;
num=543; x=1213; y=1501; width=36; height=62;
num=544; x=938; y=1499; width=11; height=11;
num=545; x=877; y=1499; width=13; height=14;
num=546; x=1064; y=1497; width=31; height=41;
num=547; x=875; y=1496; width=28; height=31;
num=548; x=537; y=1492; width=10; height=11;
num=549; x=641; y=1491; width=29; height=17;
num=550; x=990; y=1490; width=62; height=62;
num=551; x=964; y=1488; width=11; height=15;
num=552; x=785; y=1489; width=29; height=30;
num=553; x=693; y=1488; width=29; height=19;
num=554; x=694; y=1487; width=10; height=7;
num=555; x=949; y=1485; width=30; height=58;
num=556; x=922; y=1485; width=31; height=52;
num=557; x=823; y=1484; width=29; height=42;
num=558; x=578; y=1483; width=6; height=9;
num=559; x=730; y=1483; width=37; height=35;
num=560; x=651; y=1479; width=16; height=11;
num=561; x=787; y=1478; width=22; height=6;
num=562; x=578; y=1477; width=10; height=5;
num=563; x=693; y=1472; width=11; height=10;
num=564; x=634; y=1468; width=6; height=6;
num=565; x=578; y=1468; width=15; height=8;
num=566; x=650; y=1467; width=17; height=13;
num=567; x=615; y=1464; width=33; height=44;
num=568; x=543; y=1458; width=22; height=54;
num=569; x=556; y=1451; width=54; height=60;
num=570; x=1733; y=1313; width=11; height=8;
num=571; x=1804; y=1304; width=13; height=10;
num=572; x=1782; y=1296; width=9; height=6;
num=573; x=1594; y=1293; width=12; height=10;
num=574; x=1696; y=1288; width=34; height=33;
num=575; x=1725; y=1279; width=18; height=22;
num=576; x=1705; y=1278; width=6; height=9;
num=577; x=1752; y=1275; width=46; height=36;
num=578; x=1825; y=1274; width=12; height=19;
num=579; x=1380; y=1274; width=23; height=29;
num=580; x=1775; y=1272; width=44; height=45;
num=581; x=1722; y=1270; width=24; height=35;
num=582; x=861; y=1270; width=112; height=9;
num=583; x=1634; y=1267; width=37; height=41;
num=584; x=1599; y=1267; width=11; height=12;
num=585; x=1444; y=1267; width=25; height=31;
num=586; x=1691; y=1265; width=29; height=16;
num=587; x=1167; y=1263; width=30; height=5;
num=588; x=1300; y=1257; width=26; height=32;
num=589; x=954; y=1257; width=28; height=45;
num=590; x=1166; y=1252; width=29; height=5;
num=591; x=1425; y=1251; width=17; height=55;
num=592; x=1465; y=1250; width=34; height=70;
num=593; x=1371; y=1250; width=31; height=43;
num=594; x=1328; y=1244; width=27; height=66;
num=595; x=1213; y=1243; width=41; height=48;
num=596; x=1284; y=1242; width=17; height=59;
num=597; x=1083; y=1234; width=28; height=37;
num=598; x=1066; y=1230; width=16; height=50;
num=599; x=1120; y=1229; width=23; height=60;
num=600; x=750; y=1222; width=26; height=37;
num=601; x=386; y=1220; width=212; height=37;
num=602; x=1017; y=1219; width=30; height=61;
num=603; x=769; y=1213; width=34; height=58;
num=604; x=732; y=1211; width=17; height=54;
num=605; x=657; y=1203; width=45; height=73;
num=606; x=622; y=1171; width=223; height=143;
num=607; x=1620; y=1159; width=6; height=7;
num=608; x=486; y=1152; width=13; height=23;
num=609; x=473; y=1149; width=12; height=31;
num=610; x=498; y=1147; width=20; height=38;
num=611; x=424; y=1132; width=34; height=42;
num=612; x=1317; y=1082; width=23; height=19;
num=613; x=1246; y=1070; width=7; height=7;
num=614; x=1317; y=1066; width=8; height=12;
num=615; x=1246; y=1064; width=5; height=5;
num=616; x=1139; y=1065; width=19; height=19;
num=617; x=1306; y=1059; width=7; height=10;
num=618; x=1137; y=1058; width=26; height=7;
num=619; x=1035; y=1055; width=30; height=29;
num=620; x=1176; y=1052; width=38; height=39;
num=621; x=1249; y=1050; width=7; height=12;
num=622; x=1116; y=1049; width=6; height=7;
num=623; x=1084; y=1049; width=23; height=27;
