num=1; x=329; y=2891; width=4; height=5;
num=94; x=953; y=1361; width=3; height=5;
num=95; x=921; y=1362; width=11; height=23;
num=96; x=672; y=1362; width=7; height=6;
num=97; x=906; y=1360; width=5; height=8;
num=98; x=892; y=1360; width=5; height=8;
num=99; x=951; y=1357; width=15; height=30;
num=100; x=741; y=1354; width=8; height=7;
num=101; x=533; y=1355; width=27; height=28;
num=102; x=568; y=1354; width=19; height=36;
num=103; x=448; y=1354; width=36; height=32;
num=104; x=654; y=1351; width=13; height=33;
num=105; x=1009; y=1350; width=22; height=34;
num=106; x=910; y=1350; width=23; height=25;
num=107; x=848; y=1350; width=7; height=12;
num=108; x=818; y=1348; width=23; height=25;
num=109; x=740; y=1346; width=11; height=9;
num=110; x=699; y=1347; width=26; height=42;
num=111; x=947; y=1345; width=21; height=17;
num=112; x=770; y=1344; width=21; height=43;
num=113; x=1406; y=1343; width=37; height=28;
num=114; x=1443; y=1341; width=17; height=40;
num=115; x=1441; y=1339; width=39; height=44;
num=116; x=732; y=1339; width=22; height=24;
num=117; x=1710; y=1335; width=13; height=181;
num=118; x=793; y=1330; width=25; height=55;
num=119; x=412; y=1329; width=36; height=63;
num=120; x=1341; y=1327; width=71; height=78;
num=121; x=1723; y=1325; width=2; height=8;
num=122; x=1492; y=1314; width=30; height=6;
num=123; x=1724; y=1311; width=3; height=13;
num=124; x=1436; y=1307; width=48; height=6;
num=125; x=1403; y=1306; width=10; height=3;
num=126; x=1727; y=1298; width=1; height=5;
num=127; x=1414; y=1289; width=8; height=8;
num=128; x=1728; y=1284; width=2; height=8;
num=129; x=782; y=1282; width=12; height=2;
num=130; x=764; y=1282; width=15; height=1;
num=131; x=721; y=1281; width=5; height=1;
num=132; x=712; y=1281; width=8; height=1;
num=133; x=700; y=1280; width=8; height=2;
num=134; x=675; y=1280; width=18; height=2;
num=135; x=797; y=1279; width=49; height=4;
num=136; x=656; y=1279; width=18; height=3;
num=137; x=1425; y=1278; width=12; height=8;
num=138; x=585; y=1273; width=70; height=8;
num=139; x=1373; y=1269; width=5; height=4;
num=140; x=1730; y=1268; width=2; height=6;
num=141; x=1425; y=1264; width=5; height=8;
num=142; x=846; y=1265; width=1; height=5;
num=143; x=1406; y=1261; width=9; height=6;
num=144; x=1453; y=1261; width=6; height=4;
num=145; x=1410; y=1255; width=4; height=5;
num=146; x=1405; y=1255; width=5; height=5;
num=147; x=1409; y=1252; width=5; height=4;
num=148; x=846; y=1251; width=2; height=13;
num=149; x=1732; y=1250; width=2; height=7;
num=150; x=1410; y=1247; width=5; height=4;
num=151; x=1424; y=1247; width=27; height=29;
num=152; x=798; y=1242; width=20; height=18;
num=153; x=1369; y=1236; width=53; height=41;
num=154; x=1730; y=1233; width=2; height=5;
num=155; x=1256; y=1231; width=181; height=388;
num=156; x=847; y=1229; width=5; height=19;
num=157; x=638; y=1227; width=9; height=5;
num=158; x=795; y=1225; width=19; height=5;
num=159; x=697; y=1220; width=17; height=17;
num=160; x=695; y=1217; width=52; height=30;
num=161; x=648; y=1215; width=9; height=7;
num=162; x=813; y=1211; width=8; height=12;
num=163; x=750; y=1211; width=13; height=5;
num=164; x=663; y=1204; width=30; height=39;
num=165; x=772; y=1202; width=4; height=17;
num=166; x=1598; y=1201; width=4; height=7;
num=167; x=851; y=1197; width=7; height=29;
num=168; x=809; y=1193; width=15; height=35;
num=169; x=605; y=1192; width=24; height=46;
num=170; x=856; y=1187; width=2; height=8;
num=171; x=583; y=1169; width=13; height=89;
num=172; x=614; y=1166; width=6; height=3;
num=173; x=623; y=1164; width=7; height=2;
num=174; x=603; y=1152; width=10; height=18;
num=175; x=611; y=1148; width=5; height=14;
num=176; x=747; y=1119; width=10; height=12;
num=177; x=484; y=1116; width=6; height=14;
num=178; x=715; y=1115; width=11; height=13;
num=179; x=1278; y=1112; width=5; height=3;
num=180; x=841; y=1112; width=8; height=10;
num=181; x=1085; y=1107; width=5; height=5;
num=182; x=434; y=1107; width=16; height=4;
num=183; x=1039; y=1103; width=6; height=4;
num=184; x=713; y=1103; width=23; height=26;
num=185; x=896; y=1101; width=29; height=5;
num=186; x=662; y=1100; width=25; height=27;
num=187; x=838; y=1099; width=25; height=26;
num=188; x=744; y=1099; width=14; height=33;
num=189; x=559; y=1098; width=13; height=16;
num=190; x=701; y=1098; width=16; height=26;
num=191; x=1469; y=1097; width=21; height=16;
num=192; x=1330; y=1097; width=26; height=27;
num=193; x=980; y=1096; width=14; height=21;
num=194; x=829; y=1097; width=6; height=21;
num=195; x=436; y=1097; width=11; height=4;
num=196; x=407; y=1096; width=9; height=13;
num=197; x=1525; y=1096; width=8; height=16;
num=198; x=1501; y=1095; width=6; height=16;
num=199; x=1419; y=1094; width=18; height=27;
num=200; x=1274; y=1093; width=21; height=24;
num=201; x=1261; y=1093; width=11; height=27;
num=202; x=952; y=1093; width=6; height=29;
num=203; x=511; y=1093; width=45; height=25;
num=204; x=1227; y=1092; width=21; height=27;
num=205; x=482; y=1091; width=13; height=20;
num=206; x=1152; y=1090; width=25; height=26;
num=207; x=480; y=1089; width=30; height=47;
num=208; x=1196; y=1088; width=12; height=31;
num=209; x=1108; y=1088; width=21; height=31;
num=210; x=1034; y=1087; width=7; height=4;
num=211; x=1452; y=1087; width=22; height=26;
num=212; x=778; y=1085; width=33; height=52;
num=213; x=1019; y=1083; width=7; height=33;
num=214; x=974; y=1083; width=32; height=37;
num=215; x=392; y=1082; width=31; height=46;
num=216; x=945; y=1081; width=22; height=17;
num=217; x=1365; y=1079; width=41; height=44;
num=218; x=1310; y=1078; width=42; height=43;
num=219; x=1046; y=1078; width=21; height=42;
num=220; x=1028; y=1078; width=25; height=37;
num=221; x=1081; y=1077; width=22; height=41;
num=222; x=1110; y=1076; width=13; height=21;
num=223; x=556; y=1076; width=35; height=41;
num=224; x=600; y=1075; width=37; height=57;
num=225; x=1048; y=1029; width=4; height=4;
num=226; x=293; y=1021; width=8; height=8;
num=227; x=1021; y=1018; width=11; height=9;
num=228; x=891; y=1017; width=9; height=9;
num=229; x=620; y=1016; width=21; height=20;
num=230; x=922; y=1016; width=8; height=14;
num=231; x=532; y=1016; width=4; height=14;
num=232; x=744; y=1015; width=19; height=4;
num=233; x=597; y=1014; width=45; height=24;
num=234; x=543; y=1014; width=13; height=24;
num=235; x=295; y=1013; width=5; height=5;
num=236; x=301; y=1012; width=13; height=6;
num=237; x=997; y=1012; width=4; height=14;
num=238; x=518; y=1012; width=5; height=13;
num=239; x=777; y=1010; width=7; height=15;
num=240; x=424; y=1009; width=11; height=12;
num=241; x=977; y=1008; width=6; height=16;
num=242; x=699; y=1007; width=4; height=5;
num=243; x=335; y=1007; width=12; height=13;
num=244; x=253; y=1008; width=27; height=28;
num=245; x=844; y=1007; width=14; height=25;
num=246; x=784; y=1006; width=15; height=18;
num=247; x=421; y=1007; width=24; height=19;
num=248; x=949; y=1005; width=15; height=22;
num=249; x=890; y=1005; width=15; height=23;
num=250; x=703; y=1004; width=12; height=13;
num=251; x=647; y=1005; width=26; height=28;
num=252; x=503; y=1005; width=4; height=12;
num=253; x=372; y=1005; width=27; height=28;
num=254; x=774; y=1004; width=27; height=29;
num=255; x=461; y=1004; width=27; height=30;
num=256; x=744; y=1002; width=15; height=4;
num=257; x=492; y=1002; width=6; height=10;
num=258; x=877; y=1001; width=18; height=27;
num=259; x=836; y=1000; width=7; height=19;
num=260; x=701; y=998; width=9; height=11;
num=261; x=290; y=999; width=26; height=41;
num=262; x=687; y=995; width=31; height=39;
num=263; x=321; y=995; width=29; height=43;
num=264; x=1019; y=994; width=18; height=35;
num=265; x=1281; y=934; width=12; height=9;
num=266; x=1390; y=933; width=4; height=4;
num=267; x=1178; y=932; width=9; height=12;
num=268; x=1391; y=928; width=5; height=4;
num=269; x=1290; y=928; width=4; height=4;
num=270; x=1052; y=928; width=12; height=8;
num=271; x=1255; y=927; width=9; height=11;
num=272; x=1362; y=924; width=13; height=19;
num=273; x=1116; y=921; width=16; height=21;
num=274; x=1194; y=919; width=12; height=12;
num=275; x=1278; y=918; width=24; height=28;
num=276; x=1134; y=918; width=9; height=16;
num=277; x=1175; y=917; width=16; height=30;
num=278; x=1071; y=917; width=21; height=22;
num=279; x=1264; y=914; width=7; height=19;
num=280; x=1383; y=914; width=23; height=26;
num=281; x=1050; y=914; width=19; height=24;
num=282; x=1460; y=909; width=22; height=5;
num=283; x=1144; y=909; width=26; height=30;
num=284; x=1252; y=908; width=54; height=33;
num=285; x=1321; y=906; width=89; height=20;
num=286; x=1117; y=905; width=88; height=6;
num=287; x=1508; y=899; width=15; height=16;
num=288; x=1459; y=900; width=15; height=6;
num=289; x=1228; y=898; width=23; height=20;
num=290; x=1504; y=895; width=23; height=24;
num=291; x=1363; y=890; width=10; height=9;
num=292; x=1276; y=888; width=14; height=14;
num=293; x=1369; y=885; width=5; height=5;
num=294; x=1417; y=884; width=21; height=56;
num=295; x=1072; y=883; width=12; height=13;
num=296; x=1707; y=882; width=8; height=10;
num=297; x=1203; y=880; width=22; height=63;
num=298; x=1832; y=876; width=8; height=9;
num=299; x=1019; y=877; width=16; height=26;
num=300; x=1309; y=875; width=43; height=69;
num=301; x=1273; y=875; width=23; height=30;
num=302; x=1785; y=873; width=16; height=17;
num=303; x=1360; y=874; width=27; height=27;
num=304; x=1829; y=872; width=22; height=16;
num=305; x=1154; y=872; width=24; height=23;
num=306; x=1100; y=872; width=20; height=65;
num=307; x=1861; y=871; width=25; height=21;
num=308; x=1683; y=871; width=10; height=17;
num=309; x=1644; y=871; width=21; height=24;
num=310; x=1782; y=870; width=21; height=22;
num=311; x=1887; y=867; width=25; height=26;
num=312; x=1056; y=866; width=41; height=39;
num=313; x=1620; y=864; width=16; height=36;
num=314; x=835; y=864; width=6; height=5;
num=315; x=1750; y=862; width=22; height=31;
num=316; x=1704; y=860; width=16; height=34;
num=317; x=609; y=859; width=4; height=3;
num=318; x=1918; y=858; width=22; height=41;
num=319; x=1729; y=856; width=11; height=16;
num=320; x=1666; y=855; width=15; height=17;
num=321; x=1004; y=835; width=23; height=54;
num=322; x=735; y=827; width=5; height=2;
num=323; x=498; y=824; width=3; height=4;
num=324; x=723; y=817; width=4; height=4;
num=325; x=967; y=816; width=197; height=10;
num=326; x=551; y=808; width=4; height=5;
num=327; x=545; y=798; width=7; height=8;
num=328; x=923; y=793; width=2; height=4;
num=329; x=1152; y=789; width=7; height=6;
num=330; x=861; y=786; width=16; height=17;
num=331; x=533; y=785; width=7; height=10;
num=332; x=738; y=784; width=17; height=16;
num=333; x=1152; y=781; width=7; height=6;
num=334; x=1015; y=781; width=21; height=21;
num=335; x=943; y=781; width=9; height=19;
num=336; x=693; y=780; width=11; height=20;
num=337; x=1116; y=776; width=16; height=18;
num=338; x=617; y=775; width=11; height=20;
num=339; x=534; y=774; width=8; height=9;
num=340; x=890; y=773; width=22; height=30;
num=341; x=766; y=772; width=26; height=29;
num=342; x=492; y=771; width=19; height=24;
num=343; x=856; y=769; width=25; height=37;
num=344; x=1144; y=768; width=23; height=31;
num=345; x=734; y=768; width=27; height=34;
num=346; x=647; y=768; width=25; height=27;
num=347; x=983; y=764; width=23; height=34;
num=348; x=628; y=761; width=9; height=21;
num=349; x=1113; y=761; width=23; height=37;
num=350; x=483; y=761; width=31; height=36;
num=351; x=523; y=759; width=25; height=38;
num=352; x=614; y=757; width=25; height=42;
num=353; x=421; y=755; width=18; height=5;
num=354; x=823; y=753; width=24; height=6;
num=355; x=867; y=751; width=69; height=15;
num=356; x=976; y=750; width=78; height=9;
num=357; x=1118; y=749; width=74; height=11;
num=358; x=584; y=748; width=17; height=5;
num=359; x=1077; y=747; width=20; height=7;
num=360; x=733; y=746; width=65; height=14;
num=361; x=1051; y=744; width=8; height=7;
num=362; x=895; y=744; width=4; height=6;
num=363; x=424; y=744; width=14; height=6;
num=364; x=488; y=743; width=85; height=8;
num=365; x=761; y=740; width=2; height=5;
num=366; x=687; y=739; width=8; height=10;
num=367; x=1054; y=737; width=5; height=6;
num=368; x=312; y=737; width=14; height=24;
num=369; x=624; y=737; width=4; height=6;
num=370; x=288; y=732; width=40; height=32;
num=371; x=331; y=731; width=26; height=32;
num=372; x=997; y=728; width=11; height=12;
num=373; x=876; y=727; width=15; height=17;
num=374; x=1190; y=727; width=19; height=22;
num=375; x=1047; y=726; width=18; height=28;
num=376; x=1127; y=724; width=18; height=13;
num=377; x=924; y=725; width=20; height=24;
num=378; x=795; y=723; width=16; height=22;
num=379; x=550; y=722; width=8; height=8;
num=380; x=742; y=721; width=14; height=18;
num=381; x=498; y=721; width=13; height=14;
num=382; x=377; y=721; width=17; height=29;
num=383; x=910; y=720; width=6; height=8;
num=384; x=616; y=718; width=86; height=38;
num=385; x=370; y=716; width=34; height=55;
num=386; x=1027; y=714; width=14; height=16;
num=387; x=1124; y=711; width=24; height=29;
num=388; x=872; y=711; width=24; height=36;
num=389; x=1020; y=710; width=23; height=36;
num=390; x=995; y=710; width=18; height=34;
num=391; x=777; y=708; width=10; height=21;
num=392; x=459; y=707; width=23; height=95;
num=393; x=1153; y=706; width=24; height=45;
num=394; x=901; y=706; width=22; height=39;
num=395; x=1193; y=702; width=34; height=112;
num=396; x=768; y=702; width=24; height=42;
num=397; x=738; y=702; width=22; height=40;
num=398; x=495; y=700; width=21; height=37;
num=399; x=628; y=699; width=26; height=41;
num=400; x=859; y=697; width=8; height=7;
num=401; x=656; y=697; width=25; height=43;
num=402; x=525; y=691; width=44; height=45;
num=403; x=901; y=661; width=9; height=10;
num=404; x=582; y=655; width=6; height=6;
num=405; x=634; y=646; width=16; height=17;
num=406; x=864; y=644; width=20; height=19;
num=407; x=819; y=640; width=24; height=23;
num=408; x=488; y=638; width=14; height=25;
num=409; x=532; y=637; width=22; height=21;
num=410; x=898; y=634; width=18; height=39;
num=411; x=603; y=633; width=17; height=16;
num=412; x=924; y=632; width=14; height=12;
num=413; x=746; y=631; width=10; height=14;
num=414; x=964; y=629; width=5; height=12;
num=415; x=852; y=629; width=12; height=19;
num=416; x=571; y=629; width=25; height=36;
num=417; x=1087; y=624; width=10; height=5;
num=418; x=503; y=623; width=34; height=36;
num=419; x=1034; y=620; width=20; height=21;
num=420; x=781; y=619; width=15; height=4;
num=421; x=922; y=617; width=4; height=3;
num=422; x=1127; y=612; width=22; height=21;
num=423; x=1087; y=613; width=15; height=4;
num=424; x=738; y=613; width=25; height=34;
num=425; x=319; y=612; width=5; height=7;
num=426; x=1124; y=611; width=26; height=23;
num=427; x=782; y=610; width=12; height=5;
num=428; x=805; y=609; width=129; height=12;
num=429; x=480; y=609; width=140; height=9;
num=430; x=249; y=605; width=6; height=8;
num=431; x=453; y=605; width=12; height=6;
num=432; x=405; y=604; width=22; height=24;
num=433; x=249; y=600; width=9; height=4;
num=434; x=704; y=598; width=14; height=17;
num=435; x=453; y=598; width=16; height=4;
num=436; x=199; y=593; width=21; height=19;
num=437; x=1003; y=591; width=17; height=24;
num=438; x=694; y=592; width=30; height=46;
num=439; x=993; y=591; width=32; height=47;
num=440; x=552; y=588; width=13; height=10;
num=441; x=288; y=588; width=18; height=29;
num=442; x=285; y=585; width=6; height=15;
num=443; x=506; y=584; width=23; height=4;
num=444; x=376; y=583; width=13; height=21;
num=445; x=243; y=584; width=27; height=32;
num=446; x=851; y=579; width=12; height=20;
num=447; x=366; y=578; width=31; height=52;
num=448; x=865; y=576; width=11; height=24;
num=449; x=549; y=564; width=28; height=36;
num=450; x=594; y=517; width=8; height=16;
num=451; x=534; y=501; width=26; height=25;
num=452; x=498; y=500; width=16; height=25;
num=453; x=483; y=498; width=14; height=32;
num=454; x=584; y=492; width=31; height=45;
num=455; x=517; y=488; width=18; height=20;
num=456; x=619; y=487; width=25; height=23;
num=457; x=722; y=470; width=16; height=8;
num=458; x=368; y=465; width=18; height=7;
num=459; x=53; y=464; width=170; height=9;
num=460; x=816; y=457; width=8; height=16;
num=461; x=366; y=457; width=16; height=6;
num=462; x=796; y=456; width=12; height=19;
num=463; x=757; y=456; width=16; height=22;
num=464; x=513; y=455; width=7; height=9;
num=465; x=720; y=455; width=12; height=10;
num=466; x=328; y=454; width=10; height=16;
num=467; x=845; y=451; width=18; height=30;
num=468; x=698; y=451; width=10; height=34;
num=469; x=581; y=445; width=10; height=8;
num=470; x=318; y=443; width=11; height=24;
num=471; x=163; y=443; width=9; height=6;
num=472; x=644; y=441; width=18; height=20;
num=473; x=616; y=439; width=4; height=5;
num=474; x=310; y=439; width=38; height=52;
num=475; x=91; y=438; width=9; height=8;
num=476; x=478; y=437; width=8; height=15;
num=477; x=542; y=435; width=15; height=5;
num=478; x=167; y=434; width=7; height=4;
num=479; x=87; y=434; width=16; height=18;
num=480; x=423; y=433; width=246; height=37;
num=481; x=480; y=430; width=5; height=6;
num=482; x=147; y=428; width=16; height=20;
num=483; x=437; y=424; width=27; height=28;
num=484; x=626; y=422; width=8; height=13;
num=485; x=488; y=422; width=14; height=16;
num=486; x=614; y=421; width=9; height=16;
num=487; x=474; y=420; width=31; height=36;
num=488; x=608; y=419; width=29; height=39;
num=489; x=160; y=415; width=17; height=9;
num=490; x=137; y=413; width=8; height=5;
num=491; x=72; y=411; width=12; height=12;
num=492; x=574; y=410; width=27; height=46;
num=493; x=188; y=408; width=26; height=35;
num=494; x=68; y=407; width=24; height=48;
num=495; x=135; y=404; width=14; height=8;
num=496; x=97; y=401; width=18; height=55;
num=497; x=129; y=398; width=51; height=55;
num=498; x=1649; y=384; width=3; height=3;
num=499; x=989; y=384; width=4; height=5;
num=500; x=328; y=384; width=6; height=6;
num=501; x=1320; y=383; width=3; height=4;
num=502; x=660; y=383; width=3; height=3;
num=503; x=1073; y=381; width=2; height=6;
num=504; x=578; y=381; width=2; height=7;
num=505; x=83; y=381; width=2; height=6;
num=506; x=1073; y=377; width=930; height=12;
num=507; x=281; y=377; width=791; height=11;
num=508; x=1; y=376; width=279; height=11;
num=509; x=1934; y=338; width=13; height=16;
num=510; x=1938; y=322; width=13; height=14;
num=511; x=1960; y=318; width=15; height=40;
num=512; x=1908; y=318; width=19; height=43;
num=513; x=1314; y=272; width=8; height=3;
num=514; x=1147; y=265; width=857; height=3;
num=515; x=1022; y=264; width=124; height=3;
num=516; x=833; y=264; width=187; height=3;
num=517; x=377; y=264; width=455; height=3;
num=518; x=1; y=263; width=375; height=3;
num=519; x=1623; y=235; width=10; height=8;
num=520; x=1891; y=230; width=3; height=3;
num=521; x=1779; y=230; width=3; height=4;
num=522; x=1646; y=229; width=11; height=7;
num=523; x=1645; y=229; width=13; height=14;
num=524; x=1622; y=229; width=13; height=14;
num=525; x=1835; y=224; width=14; height=16;
num=526; x=1637; y=225; width=6; height=19;
num=527; x=1604; y=224; width=15; height=18;
num=528; x=1604; y=223; width=15; height=20;
num=529; x=1884; y=219; width=4; height=4;
num=530; x=1928; y=217; width=14; height=18;
num=531; x=1714; y=216; width=29; height=39;
num=532; x=1925; y=214; width=21; height=23;
num=533; x=1835; y=207; width=20; height=15;
num=534; x=1965; y=206; width=27; height=45;
num=535; x=1831; y=206; width=27; height=36;
num=536; x=1993; y=171; width=5; height=2;
num=537; x=1973; y=171; width=4; height=2;
num=538; x=1962; y=171; width=5; height=2;
num=539; x=1952; y=171; width=5; height=2;
num=540; x=1941; y=171; width=5; height=2;
num=541; x=1931; y=171; width=5; height=2;
num=542; x=1921; y=171; width=5; height=2;
num=543; x=1911; y=171; width=4; height=2;
num=544; x=1900; y=171; width=4; height=2;
num=545; x=1890; y=171; width=4; height=2;
num=546; x=1879; y=171; width=5; height=2;
num=547; x=1869; y=171; width=4; height=2;
num=548; x=1859; y=171; width=4; height=2;
num=549; x=1848; y=171; width=4; height=2;
num=550; x=1837; y=171; width=5; height=2;
num=551; x=1827; y=171; width=4; height=2;
num=552; x=1817; y=171; width=4; height=2;
num=553; x=1807; y=171; width=4; height=2;
num=554; x=1796; y=171; width=4; height=2;
num=555; x=1786; y=171; width=4; height=2;
num=556; x=1775; y=171; width=5; height=2;
num=557; x=1765; y=171; width=4; height=2;
num=558; x=1755; y=171; width=4; height=2;
num=559; x=1734; y=171; width=4; height=2;
num=560; x=1724; y=171; width=4; height=2;
num=561; x=1714; y=171; width=4; height=2;
num=562; x=1703; y=171; width=4; height=2;
num=563; x=1693; y=171; width=4; height=2;
num=564; x=1682; y=171; width=4; height=2;
num=565; x=1672; y=171; width=4; height=2;
num=566; x=1661; y=171; width=4; height=2;
num=567; x=1651; y=171; width=4; height=2;
num=568; x=1640; y=171; width=5; height=2;
num=569; x=1630; y=171; width=4; height=2;
num=570; x=1620; y=171; width=4; height=2;
num=571; x=1599; y=171; width=4; height=2;
num=572; x=1983; y=170; width=4; height=3;
num=573; x=1609; y=170; width=4; height=3;
num=574; x=781; y=144; width=13; height=4;
num=575; x=709; y=143; width=29; height=5;
num=576; x=1623; y=134; width=12; height=14;
num=577; x=1623; y=134; width=12; height=14;
num=578; x=1608; y=133; width=7; height=10;
num=579; x=1615; y=129; width=4; height=19;
num=580; x=1604; y=129; width=3; height=19;
num=581; x=1746; y=128; width=20; height=6;
num=582; x=833; y=126; width=8; height=16;
num=583; x=874; y=125; width=16; height=4;
num=584; x=1707; y=123; width=13; height=11;
num=585; x=835; y=121; width=6; height=3;
num=586; x=1701; y=120; width=30; height=32;
num=587; x=742; y=120; width=14; height=42;
num=588; x=1798; y=116; width=15; height=14;
num=589; x=782; y=114; width=6; height=16;
num=590; x=1794; y=110; width=33; height=43;
num=591; x=881; y=110; width=5; height=6;
num=592; x=867; y=110; width=3; height=10;
num=593; x=770; y=110; width=8; height=36;
num=594; x=907; y=106; width=9; height=13;
num=595; x=847; y=106; width=5; height=6;
num=596; x=840; y=106; width=7; height=4;
num=597; x=904; y=105; width=9; height=4;
num=598; x=771; y=96; width=30; height=51;
num=599; x=973; y=94; width=3; height=6;
num=600; x=867; y=91; width=3; height=9;
num=601; x=1123; y=89; width=4; height=4;
num=602; x=1077; y=88; width=3; height=8;
num=603; x=944; y=88; width=14; height=26;
num=604; x=855; y=87; width=3; height=6;
num=605; x=1060; y=86; width=2; height=5;
num=606; x=972; y=84; width=16; height=33;
num=607; x=878; y=84; width=16; height=18;
num=608; x=822; y=84; width=17; height=50;
num=609; x=1010; y=82; width=14; height=20;
num=610; x=893; y=80; width=5; height=5;
num=611; x=1071; y=77; width=16; height=23;
num=612; x=847; y=76; width=5; height=13;
num=613; x=1058; y=74; width=4; height=10;
num=614; x=860; y=74; width=5; height=6;
num=615; x=1119; y=60; width=6; height=11;
num=616; x=1119; y=54; width=7; height=3;
